ZIP,Unemployment_Rate,Labor_Force,Median_Income,Poverty_Rate,Percent_Bachelors,Commute_Time,Vehicles_per_Household,Percent_Public_Transit,Percent_Driving,Transportation_Score
85254,2.97,65.79,123203.0,4.86,36.69,22.0,1.8,0.94,67.25,1.4784313725490195
85254,2.97,65.79,123203.0,4.86,36.69,22.0,1.8,0.94,67.25,1.4784313725490195
85254,2.97,65.79,123203.0,4.86,36.69,22.0,1.8,0.94,67.25,1.4784313725490195
85254,2.97,65.79,123203.0,4.86,36.69,22.0,1.8,0.94,67.25,1.4784313725490195
85254,2.97,65.79,123203.0,4.86,36.69,22.0,1.8,0.94,67.25,1.4784313725490195
85254,2.97,65.79,123203.0,4.86,36.69,22.0,1.8,0.94,67.25,1.4784313725490195
85254,2.97,65.79,123203.0,4.86,36.69,22.0,1.8,0.94,67.25,1.4784313725490195
85254,2.97,65.79,123203.0,4.86,36.69,22.0,1.8,0.94,67.25,1.4784313725490195
85254,2.97,65.79,123203.0,4.86,36.69,22.0,1.8,0.94,67.25,1.4784313725490195
85254,2.97,65.79,123203.0,4.86,36.69,22.0,1.8,0.94,67.25,1.4784313725490195
85254,2.97,65.79,123203.0,4.86,36.69,22.0,1.8,0.94,67.25,1.4784313725490195
85254,2.97,65.79,123203.0,4.86,36.69,22.0,1.8,0.94,67.25,1.4784313725490195
85255,3.95,54.28,140616.0,6.85,36.96,23.0,1.9,0.19,60.08,1.572058823529412
85257,3.68,69.05,86962.0,7.65,33.77,22.0,1.7,1.04,74.6,1.5470588235294116
85257,3.68,69.05,86962.0,7.65,33.77,22.0,1.7,1.04,74.6,1.5470588235294116
85257,3.68,69.05,86962.0,7.65,33.77,22.0,1.7,1.04,74.6,1.5470588235294116
85257,3.68,69.05,86962.0,7.65,33.77,22.0,1.7,1.04,74.6,1.5470588235294116
85257,3.68,69.05,86962.0,7.65,33.77,22.0,1.7,1.04,74.6,1.5470588235294116
85257,3.68,69.05,86962.0,7.65,33.77,22.0,1.7,1.04,74.6,1.5470588235294116
85257,3.68,69.05,86962.0,7.65,33.77,22.0,1.7,1.04,74.6,1.5470588235294116
85257,3.68,69.05,86962.0,7.65,33.77,22.0,1.7,1.04,74.6,1.5470588235294116
85257,3.68,69.05,86962.0,7.65,33.77,22.0,1.7,1.04,74.6,1.5470588235294116
85257,3.68,69.05,86962.0,7.65,33.77,22.0,1.7,1.04,74.6,1.5470588235294116
85257,3.68,69.05,86962.0,7.65,33.77,22.0,1.7,1.04,74.6,1.5470588235294116
85257,3.68,69.05,86962.0,7.65,33.77,22.0,1.7,1.04,74.6,1.5470588235294116
85257,3.68,69.05,86962.0,7.65,33.77,22.0,1.7,1.04,74.6,1.5470588235294116
85257,3.68,69.05,86962.0,7.65,33.77,22.0,1.7,1.04,74.6,1.5470588235294116
85257,3.68,69.05,86962.0,7.65,33.77,22.0,1.7,1.04,74.6,1.5470588235294116
85257,3.68,69.05,86962.0,7.65,33.77,22.0,1.7,1.04,74.6,1.5470588235294116
85257,3.68,69.05,86962.0,7.65,33.77,22.0,1.7,1.04,74.6,1.5470588235294116
85257,3.68,69.05,86962.0,7.65,33.77,22.0,1.7,1.04,74.6,1.5470588235294116
85257,3.68,69.05,86962.0,7.65,33.77,22.0,1.7,1.04,74.6,1.5470588235294116
85257,3.68,69.05,86962.0,7.65,33.77,22.0,1.7,1.04,74.6,1.5470588235294116
85257,3.68,69.05,86962.0,7.65,33.77,22.0,1.7,1.04,74.6,1.5470588235294116
85257,3.68,69.05,86962.0,7.65,33.77,22.0,1.7,1.04,74.6,1.5470588235294116
85257,3.68,69.05,86962.0,7.65,33.77,22.0,1.7,1.04,74.6,1.5470588235294116
85257,3.68,69.05,86962.0,7.65,33.77,22.0,1.7,1.04,74.6,1.5470588235294116
85258,3.37,55.29,114111.0,10.12,39.18,21.0,1.7,0.51,62.07,1.5583333333333333
85258,3.37,55.29,114111.0,10.12,39.18,21.0,1.7,0.51,62.07,1.5583333333333333
85258,3.37,55.29,114111.0,10.12,39.18,21.0,1.7,0.51,62.07,1.5583333333333333
85258,3.37,55.29,114111.0,10.12,39.18,21.0,1.7,0.51,62.07,1.5583333333333333
85258,3.37,55.29,114111.0,10.12,39.18,21.0,1.7,0.51,62.07,1.5583333333333333
85258,3.37,55.29,114111.0,10.12,39.18,21.0,1.7,0.51,62.07,1.5583333333333333
85258,3.37,55.29,114111.0,10.12,39.18,21.0,1.7,0.51,62.07,1.5583333333333333
85258,3.37,55.29,114111.0,10.12,39.18,21.0,1.7,0.51,62.07,1.5583333333333333
85258,3.37,55.29,114111.0,10.12,39.18,21.0,1.7,0.51,62.07,1.5583333333333333
85258,3.37,55.29,114111.0,10.12,39.18,21.0,1.7,0.51,62.07,1.5583333333333333
85258,3.37,55.29,114111.0,10.12,39.18,21.0,1.7,0.51,62.07,1.5583333333333333
85258,3.37,55.29,114111.0,10.12,39.18,21.0,1.7,0.51,62.07,1.5583333333333333
85259,3.88,58.07,137895.0,6.27,35.5,24.0,2.0,0.0,65.52,1.5833333333333333
85259,3.88,58.07,137895.0,6.27,35.5,24.0,2.0,0.0,65.52,1.5833333333333333
85259,3.88,58.07,137895.0,6.27,35.5,24.0,2.0,0.0,65.52,1.5833333333333333
85259,3.88,58.07,137895.0,6.27,35.5,24.0,2.0,0.0,65.52,1.5833333333333333
85259,3.88,58.07,137895.0,6.27,35.5,24.0,2.0,0.0,65.52,1.5833333333333333
85260,3.36,67.24,97177.0,5.37,38.53,20.0,1.7,0.26,63.17,1.5284313725490195
85260,3.36,67.24,97177.0,5.37,38.53,20.0,1.7,0.26,63.17,1.5284313725490195
85260,3.36,67.24,97177.0,5.37,38.53,20.0,1.7,0.26,63.17,1.5284313725490195
85260,3.36,67.24,97177.0,5.37,38.53,20.0,1.7,0.26,63.17,1.5284313725490195
85260,3.36,67.24,97177.0,5.37,38.53,20.0,1.7,0.26,63.17,1.5284313725490195
85260,3.36,67.24,97177.0,5.37,38.53,20.0,1.7,0.26,63.17,1.5284313725490195
85260,3.36,67.24,97177.0,5.37,38.53,20.0,1.7,0.26,63.17,1.5284313725490195
85260,3.36,67.24,97177.0,5.37,38.53,20.0,1.7,0.26,63.17,1.5284313725490195
85260,3.36,67.24,97177.0,5.37,38.53,20.0,1.7,0.26,63.17,1.5284313725490195
85260,3.36,67.24,97177.0,5.37,38.53,20.0,1.7,0.26,63.17,1.5284313725490195
85260,3.36,67.24,97177.0,5.37,38.53,20.0,1.7,0.26,63.17,1.5284313725490195
85260,3.36,67.24,97177.0,5.37,38.53,20.0,1.7,0.26,63.17,1.5284313725490195
85260,3.36,67.24,97177.0,5.37,38.53,20.0,1.7,0.26,63.17,1.5284313725490195
85260,3.36,67.24,97177.0,5.37,38.53,20.0,1.7,0.26,63.17,1.5284313725490195
85260,3.36,67.24,97177.0,5.37,38.53,20.0,1.7,0.26,63.17,1.5284313725490195
85268,5.33,50.43,112795.0,6.22,30.88,29.0,1.9,0.0,66.67,2.0
85268,5.33,50.43,112795.0,6.22,30.88,29.0,1.9,0.0,66.67,2.0
85281,6.82,71.5,64538.0,24.63,32.05,21.0,1.5,5.57,61.73,0.9808823529411764
85281,6.82,71.5,64538.0,24.63,32.05,21.0,1.5,5.57,61.73,0.9808823529411764
85281,6.82,71.5,64538.0,24.63,32.05,21.0,1.5,5.57,61.73,0.9808823529411764
85281,6.82,71.5,64538.0,24.63,32.05,21.0,1.5,5.57,61.73,0.9808823529411764
85281,6.82,71.5,64538.0,24.63,32.05,21.0,1.5,5.57,61.73,0.9808823529411764
85281,6.82,71.5,64538.0,24.63,32.05,21.0,1.5,5.57,61.73,0.9808823529411764
85281,6.82,71.5,64538.0,24.63,32.05,21.0,1.5,5.57,61.73,0.9808823529411764
85281,6.82,71.5,64538.0,24.63,32.05,21.0,1.5,5.57,61.73,0.9808823529411764
85281,6.82,71.5,64538.0,24.63,32.05,21.0,1.5,5.57,61.73,0.9808823529411764
85281,6.82,71.5,64538.0,24.63,32.05,21.0,1.5,5.57,61.73,0.9808823529411764
85281,6.82,71.5,64538.0,24.63,32.05,21.0,1.5,5.57,61.73,0.9808823529411764
85281,6.82,71.5,64538.0,24.63,32.05,21.0,1.5,5.57,61.73,0.9808823529411764
85281,6.82,71.5,64538.0,24.63,32.05,21.0,1.5,5.57,61.73,0.9808823529411764
85281,6.82,71.5,64538.0,24.63,32.05,21.0,1.5,5.57,61.73,0.9808823529411764
85281,6.82,71.5,64538.0,24.63,32.05,21.0,1.5,5.57,61.73,0.9808823529411764
85281,6.82,71.5,64538.0,24.63,32.05,21.0,1.5,5.57,61.73,0.9808823529411764
85281,6.82,71.5,64538.0,24.63,32.05,21.0,1.5,5.57,61.73,0.9808823529411764
85281,6.82,71.5,64538.0,24.63,32.05,21.0,1.5,5.57,61.73,0.9808823529411764
85281,6.82,71.5,64538.0,24.63,32.05,21.0,1.5,5.57,61.73,0.9808823529411764
85281,6.82,71.5,64538.0,24.63,32.05,21.0,1.5,5.57,61.73,0.9808823529411764
85281,6.82,71.5,64538.0,24.63,32.05,21.0,1.5,5.57,61.73,0.9808823529411764
85281,6.82,71.5,64538.0,24.63,32.05,21.0,1.5,5.57,61.73,0.9808823529411764
85281,6.82,71.5,64538.0,24.63,32.05,21.0,1.5,5.57,61.73,0.9808823529411764
85281,6.82,71.5,64538.0,24.63,32.05,21.0,1.5,5.57,61.73,0.9808823529411764
85281,6.82,71.5,64538.0,24.63,32.05,21.0,1.5,5.57,61.73,0.9808823529411764
85281,6.82,71.5,64538.0,24.63,32.05,21.0,1.5,5.57,61.73,0.9808823529411764
85281,6.82,71.5,64538.0,24.63,32.05,21.0,1.5,5.57,61.73,0.9808823529411764
85281,6.82,71.5,64538.0,24.63,32.05,21.0,1.5,5.57,61.73,0.9808823529411764
85281,6.82,71.5,64538.0,24.63,32.05,21.0,1.5,5.57,61.73,0.9808823529411764
85281,6.82,71.5,64538.0,24.63,32.05,21.0,1.5,5.57,61.73,0.9808823529411764
85281,6.82,71.5,64538.0,24.63,32.05,21.0,1.5,5.57,61.73,0.9808823529411764
85281,6.82,71.5,64538.0,24.63,32.05,21.0,1.5,5.57,61.73,0.9808823529411764
85281,6.82,71.5,64538.0,24.63,32.05,21.0,1.5,5.57,61.73,0.9808823529411764
85281,6.82,71.5,64538.0,24.63,32.05,21.0,1.5,5.57,61.73,0.9808823529411764
85281,6.82,71.5,64538.0,24.63,32.05,21.0,1.5,5.57,61.73,0.9808823529411764
85281,6.82,71.5,64538.0,24.63,32.05,21.0,1.5,5.57,61.73,0.9808823529411764
85281,6.82,71.5,64538.0,24.63,32.05,21.0,1.5,5.57,61.73,0.9808823529411764
85281,6.82,71.5,64538.0,24.63,32.05,21.0,1.5,5.57,61.73,0.9808823529411764
85281,6.82,71.5,64538.0,24.63,32.05,21.0,1.5,5.57,61.73,0.9808823529411764
85281,6.82,71.5,64538.0,24.63,32.05,21.0,1.5,5.57,61.73,0.9808823529411764
85282,3.81,73.32,79036.0,13.97,24.49,21.0,1.7,3.02,70.87,1.1892156862745098
85282,3.81,73.32,79036.0,13.97,24.49,21.0,1.7,3.02,70.87,1.1892156862745098
85282,3.81,73.32,79036.0,13.97,24.49,21.0,1.7,3.02,70.87,1.1892156862745098
85282,3.81,73.32,79036.0,13.97,24.49,21.0,1.7,3.02,70.87,1.1892156862745098
85282,3.81,73.32,79036.0,13.97,24.49,21.0,1.7,3.02,70.87,1.1892156862745098
85282,3.81,73.32,79036.0,13.97,24.49,21.0,1.7,3.02,70.87,1.1892156862745098
85282,3.81,73.32,79036.0,13.97,24.49,21.0,1.7,3.02,70.87,1.1892156862745098
85282,3.81,73.32,79036.0,13.97,24.49,21.0,1.7,3.02,70.87,1.1892156862745098
85282,3.81,73.32,79036.0,13.97,24.49,21.0,1.7,3.02,70.87,1.1892156862745098
85282,3.81,73.32,79036.0,13.97,24.49,21.0,1.7,3.02,70.87,1.1892156862745098
85282,3.81,73.32,79036.0,13.97,24.49,21.0,1.7,3.02,70.87,1.1892156862745098
85282,3.81,73.32,79036.0,13.97,24.49,21.0,1.7,3.02,70.87,1.1892156862745098
85282,3.81,73.32,79036.0,13.97,24.49,21.0,1.7,3.02,70.87,1.1892156862745098
85282,3.81,73.32,79036.0,13.97,24.49,21.0,1.7,3.02,70.87,1.1892156862745098
85282,3.81,73.32,79036.0,13.97,24.49,21.0,1.7,3.02,70.87,1.1892156862745098
85282,3.81,73.32,79036.0,13.97,24.49,21.0,1.7,3.02,70.87,1.1892156862745098
85282,3.81,73.32,79036.0,13.97,24.49,21.0,1.7,3.02,70.87,1.1892156862745098
85282,3.81,73.32,79036.0,13.97,24.49,21.0,1.7,3.02,70.87,1.1892156862745098
85282,3.81,73.32,79036.0,13.97,24.49,21.0,1.7,3.02,70.87,1.1892156862745098
85282,3.81,73.32,79036.0,13.97,24.49,21.0,1.7,3.02,70.87,1.1892156862745098
85282,3.81,73.32,79036.0,13.97,24.49,21.0,1.7,3.02,70.87,1.1892156862745098
85282,3.81,73.32,79036.0,13.97,24.49,21.0,1.7,3.02,70.87,1.1892156862745098
85282,3.81,73.32,79036.0,13.97,24.49,21.0,1.7,3.02,70.87,1.1892156862745098
85282,3.81,73.32,79036.0,13.97,24.49,21.0,1.7,3.02,70.87,1.1892156862745098
85282,3.81,73.32,79036.0,13.97,24.49,21.0,1.7,3.02,70.87,1.1892156862745098
85282,3.81,73.32,79036.0,13.97,24.49,21.0,1.7,3.02,70.87,1.1892156862745098
85282,3.81,73.32,79036.0,13.97,24.49,21.0,1.7,3.02,70.87,1.1892156862745098
85282,3.81,73.32,79036.0,13.97,24.49,21.0,1.7,3.02,70.87,1.1892156862745098
85282,3.81,73.32,79036.0,13.97,24.49,21.0,1.7,3.02,70.87,1.1892156862745098
85282,3.81,73.32,79036.0,13.97,24.49,21.0,1.7,3.02,70.87,1.1892156862745098
85282,3.81,73.32,79036.0,13.97,24.49,21.0,1.7,3.02,70.87,1.1892156862745098
85282,3.81,73.32,79036.0,13.97,24.49,21.0,1.7,3.02,70.87,1.1892156862745098
85282,3.81,73.32,79036.0,13.97,24.49,21.0,1.7,3.02,70.87,1.1892156862745098
85282,3.81,73.32,79036.0,13.97,24.49,21.0,1.7,3.02,70.87,1.1892156862745098
85282,3.81,73.32,79036.0,13.97,24.49,21.0,1.7,3.02,70.87,1.1892156862745098
85282,3.81,73.32,79036.0,13.97,24.49,21.0,1.7,3.02,70.87,1.1892156862745098
85282,3.81,73.32,79036.0,13.97,24.49,21.0,1.7,3.02,70.87,1.1892156862745098
85282,3.81,73.32,79036.0,13.97,24.49,21.0,1.7,3.02,70.87,1.1892156862745098
85282,3.81,73.32,79036.0,13.97,24.49,21.0,1.7,3.02,70.87,1.1892156862745098
85282,3.81,73.32,79036.0,13.97,24.49,21.0,1.7,3.02,70.87,1.1892156862745098
85282,3.81,73.32,79036.0,13.97,24.49,21.0,1.7,3.02,70.87,1.1892156862745098
85282,3.81,73.32,79036.0,13.97,24.49,21.0,1.7,3.02,70.87,1.1892156862745098
85282,3.81,73.32,79036.0,13.97,24.49,21.0,1.7,3.02,70.87,1.1892156862745098
85282,3.81,73.32,79036.0,13.97,24.49,21.0,1.7,3.02,70.87,1.1892156862745098
85282,3.81,73.32,79036.0,13.97,24.49,21.0,1.7,3.02,70.87,1.1892156862745098
85282,3.81,73.32,79036.0,13.97,24.49,21.0,1.7,3.02,70.87,1.1892156862745098
85283,5.47,72.66,84568.0,12.71,25.48,20.0,1.8,1.37,72.34,1.281862745098039
85283,5.47,72.66,84568.0,12.71,25.48,20.0,1.8,1.37,72.34,1.281862745098039
85283,5.47,72.66,84568.0,12.71,25.48,20.0,1.8,1.37,72.34,1.281862745098039
85283,5.47,72.66,84568.0,12.71,25.48,20.0,1.8,1.37,72.34,1.281862745098039
85283,5.47,72.66,84568.0,12.71,25.48,20.0,1.8,1.37,72.34,1.281862745098039
85283,5.47,72.66,84568.0,12.71,25.48,20.0,1.8,1.37,72.34,1.281862745098039
85283,5.47,72.66,84568.0,12.71,25.48,20.0,1.8,1.37,72.34,1.281862745098039
85283,5.47,72.66,84568.0,12.71,25.48,20.0,1.8,1.37,72.34,1.281862745098039
85283,5.47,72.66,84568.0,12.71,25.48,20.0,1.8,1.37,72.34,1.281862745098039
85283,5.47,72.66,84568.0,12.71,25.48,20.0,1.8,1.37,72.34,1.281862745098039
85283,5.47,72.66,84568.0,12.71,25.48,20.0,1.8,1.37,72.34,1.281862745098039
85283,5.47,72.66,84568.0,12.71,25.48,20.0,1.8,1.37,72.34,1.281862745098039
85283,5.47,72.66,84568.0,12.71,25.48,20.0,1.8,1.37,72.34,1.281862745098039
85283,5.47,72.66,84568.0,12.71,25.48,20.0,1.8,1.37,72.34,1.281862745098039
85283,5.47,72.66,84568.0,12.71,25.48,20.0,1.8,1.37,72.34,1.281862745098039
85283,5.47,72.66,84568.0,12.71,25.48,20.0,1.8,1.37,72.34,1.281862745098039
85283,5.47,72.66,84568.0,12.71,25.48,20.0,1.8,1.37,72.34,1.281862745098039
85283,5.47,72.66,84568.0,12.71,25.48,20.0,1.8,1.37,72.34,1.281862745098039
85283,5.47,72.66,84568.0,12.71,25.48,20.0,1.8,1.37,72.34,1.281862745098039
85283,5.47,72.66,84568.0,12.71,25.48,20.0,1.8,1.37,72.34,1.281862745098039
85283,5.47,72.66,84568.0,12.71,25.48,20.0,1.8,1.37,72.34,1.281862745098039
85283,5.47,72.66,84568.0,12.71,25.48,20.0,1.8,1.37,72.34,1.281862745098039
85283,5.47,72.66,84568.0,12.71,25.48,20.0,1.8,1.37,72.34,1.281862745098039
85283,5.47,72.66,84568.0,12.71,25.48,20.0,1.8,1.37,72.34,1.281862745098039
85283,5.47,72.66,84568.0,12.71,25.48,20.0,1.8,1.37,72.34,1.281862745098039
85283,5.47,72.66,84568.0,12.71,25.48,20.0,1.8,1.37,72.34,1.281862745098039
85283,5.47,72.66,84568.0,12.71,25.48,20.0,1.8,1.37,72.34,1.281862745098039
85283,5.47,72.66,84568.0,12.71,25.48,20.0,1.8,1.37,72.34,1.281862745098039
85283,5.47,72.66,84568.0,12.71,25.48,20.0,1.8,1.37,72.34,1.281862745098039
85283,5.47,72.66,84568.0,12.71,25.48,20.0,1.8,1.37,72.34,1.281862745098039
85283,5.47,72.66,84568.0,12.71,25.48,20.0,1.8,1.37,72.34,1.281862745098039
85283,5.47,72.66,84568.0,12.71,25.48,20.0,1.8,1.37,72.34,1.281862745098039
85283,5.47,72.66,84568.0,12.71,25.48,20.0,1.8,1.37,72.34,1.281862745098039
85283,5.47,72.66,84568.0,12.71,25.48,20.0,1.8,1.37,72.34,1.281862745098039
85283,5.47,72.66,84568.0,12.71,25.48,20.0,1.8,1.37,72.34,1.281862745098039
85284,4.69,65.42,156146.0,2.76,34.72,21.0,2.1,0.38,69.02,1.2441176470588233
85284,4.69,65.42,156146.0,2.76,34.72,21.0,2.1,0.38,69.02,1.2441176470588233
85284,4.69,65.42,156146.0,2.76,34.72,21.0,2.1,0.38,69.02,1.2441176470588233
85284,4.69,65.42,156146.0,2.76,34.72,21.0,2.1,0.38,69.02,1.2441176470588233
85284,4.69,65.42,156146.0,2.76,34.72,21.0,2.1,0.38,69.02,1.2441176470588233
85284,4.69,65.42,156146.0,2.76,34.72,21.0,2.1,0.38,69.02,1.2441176470588233
85284,4.69,65.42,156146.0,2.76,34.72,21.0,2.1,0.38,69.02,1.2441176470588233
85284,4.69,65.42,156146.0,2.76,34.72,21.0,2.1,0.38,69.02,1.2441176470588233
85284,4.69,65.42,156146.0,2.76,34.72,21.0,2.1,0.38,69.02,1.2441176470588233
85284,4.69,65.42,156146.0,2.76,34.72,21.0,2.1,0.38,69.02,1.2441176470588233
85284,4.69,65.42,156146.0,2.76,34.72,21.0,2.1,0.38,69.02,1.2441176470588233
85284,4.69,65.42,156146.0,2.76,34.72,21.0,2.1,0.38,69.02,1.2441176470588233
85284,4.69,65.42,156146.0,2.76,34.72,21.0,2.1,0.38,69.02,1.2441176470588233
85284,4.69,65.42,156146.0,2.76,34.72,21.0,2.1,0.38,69.02,1.2441176470588233
85284,4.69,65.42,156146.0,2.76,34.72,21.0,2.1,0.38,69.02,1.2441176470588233
85286,3.68,72.39,121758.0,5.7,30.36,26.0,2.0,0.08,69.71,1.7049019607843137
85286,3.68,72.39,121758.0,5.7,30.36,26.0,2.0,0.08,69.71,1.7049019607843137
85286,3.68,72.39,121758.0,5.7,30.36,26.0,2.0,0.08,69.71,1.7049019607843137
85286,3.68,72.39,121758.0,5.7,30.36,26.0,2.0,0.08,69.71,1.7049019607843137
85286,3.68,72.39,121758.0,5.7,30.36,26.0,2.0,0.08,69.71,1.7049019607843137
85286,3.68,72.39,121758.0,5.7,30.36,26.0,2.0,0.08,69.71,1.7049019607843137
85286,3.68,72.39,121758.0,5.7,30.36,26.0,2.0,0.08,69.71,1.7049019607843137
85286,3.68,72.39,121758.0,5.7,30.36,26.0,2.0,0.08,69.71,1.7049019607843137
85286,3.68,72.39,121758.0,5.7,30.36,26.0,2.0,0.08,69.71,1.7049019607843137
85295,3.4,77.74,118467.0,3.74,32.94,26.0,2.0,0.14,71.22,1.6960784313725488
85295,3.4,77.74,118467.0,3.74,32.94,26.0,2.0,0.14,71.22,1.6960784313725488
85295,3.4,77.74,118467.0,3.74,32.94,26.0,2.0,0.14,71.22,1.6960784313725488
85295,3.4,77.74,118467.0,3.74,32.94,26.0,2.0,0.14,71.22,1.6960784313725488
85295,3.4,77.74,118467.0,3.74,32.94,26.0,2.0,0.14,71.22,1.6960784313725488
85295,3.4,77.74,118467.0,3.74,32.94,26.0,2.0,0.14,71.22,1.6960784313725488
85295,3.4,77.74,118467.0,3.74,32.94,26.0,2.0,0.14,71.22,1.6960784313725488
85295,3.4,77.74,118467.0,3.74,32.94,26.0,2.0,0.14,71.22,1.6960784313725488
85295,3.4,77.74,118467.0,3.74,32.94,26.0,2.0,0.14,71.22,1.6960784313725488
85295,3.4,77.74,118467.0,3.74,32.94,26.0,2.0,0.14,71.22,1.6960784313725488
85295,3.4,77.74,118467.0,3.74,32.94,26.0,2.0,0.14,71.22,1.6960784313725488
85296,3.39,73.56,118982.0,4.92,32.99,25.0,2.0,0.59,69.31,1.5632352941176468
85296,3.39,73.56,118982.0,4.92,32.99,25.0,2.0,0.59,69.31,1.5632352941176468
85296,3.39,73.56,118982.0,4.92,32.99,25.0,2.0,0.59,69.31,1.5632352941176468
85296,3.39,73.56,118982.0,4.92,32.99,25.0,2.0,0.59,69.31,1.5632352941176468
85296,3.39,73.56,118982.0,4.92,32.99,25.0,2.0,0.59,69.31,1.5632352941176468
85296,3.39,73.56,118982.0,4.92,32.99,25.0,2.0,0.59,69.31,1.5632352941176468
85296,3.39,73.56,118982.0,4.92,32.99,25.0,2.0,0.59,69.31,1.5632352941176468
85297,3.53,70.04,130755.0,5.82,27.32,27.0,2.2,0.54,69.24,1.537254901960784
85297,3.53,70.04,130755.0,5.82,27.32,27.0,2.2,0.54,69.24,1.537254901960784
85297,3.53,70.04,130755.0,5.82,27.32,27.0,2.2,0.54,69.24,1.537254901960784
85301,8.33,64.2,53827.0,25.51,8.5,29.0,1.6,2.54,84.99,1.8764705882352941
85301,8.33,64.2,53827.0,25.51,8.5,29.0,1.6,2.54,84.99,1.8764705882352941
85301,8.33,64.2,53827.0,25.51,8.5,29.0,1.6,2.54,84.99,1.8764705882352941
85301,8.33,64.2,53827.0,25.51,8.5,29.0,1.6,2.54,84.99,1.8764705882352941
85301,8.33,64.2,53827.0,25.51,8.5,29.0,1.6,2.54,84.99,1.8764705882352941
85301,8.33,64.2,53827.0,25.51,8.5,29.0,1.6,2.54,84.99,1.8764705882352941
85301,8.33,64.2,53827.0,25.51,8.5,29.0,1.6,2.54,84.99,1.8764705882352941
85301,8.33,64.2,53827.0,25.51,8.5,29.0,1.6,2.54,84.99,1.8764705882352941
85301,8.33,64.2,53827.0,25.51,8.5,29.0,1.6,2.54,84.99,1.8764705882352941
85301,8.33,64.2,53827.0,25.51,8.5,29.0,1.6,2.54,84.99,1.8764705882352941
85301,8.33,64.2,53827.0,25.51,8.5,29.0,1.6,2.54,84.99,1.8764705882352941
85301,8.33,64.2,53827.0,25.51,8.5,29.0,1.6,2.54,84.99,1.8764705882352941
85301,8.33,64.2,53827.0,25.51,8.5,29.0,1.6,2.54,84.99,1.8764705882352941
85301,8.33,64.2,53827.0,25.51,8.5,29.0,1.6,2.54,84.99,1.8764705882352941
85301,8.33,64.2,53827.0,25.51,8.5,29.0,1.6,2.54,84.99,1.8764705882352941
85301,8.33,64.2,53827.0,25.51,8.5,29.0,1.6,2.54,84.99,1.8764705882352941
85301,8.33,64.2,53827.0,25.51,8.5,29.0,1.6,2.54,84.99,1.8764705882352941
85301,8.33,64.2,53827.0,25.51,8.5,29.0,1.6,2.54,84.99,1.8764705882352941
85301,8.33,64.2,53827.0,25.51,8.5,29.0,1.6,2.54,84.99,1.8764705882352941
85301,8.33,64.2,53827.0,25.51,8.5,29.0,1.6,2.54,84.99,1.8764705882352941
85301,8.33,64.2,53827.0,25.51,8.5,29.0,1.6,2.54,84.99,1.8764705882352941
85301,8.33,64.2,53827.0,25.51,8.5,29.0,1.6,2.54,84.99,1.8764705882352941
85301,8.33,64.2,53827.0,25.51,8.5,29.0,1.6,2.54,84.99,1.8764705882352941
85301,8.33,64.2,53827.0,25.51,8.5,29.0,1.6,2.54,84.99,1.8764705882352941
85301,8.33,64.2,53827.0,25.51,8.5,29.0,1.6,2.54,84.99,1.8764705882352941
85301,8.33,64.2,53827.0,25.51,8.5,29.0,1.6,2.54,84.99,1.8764705882352941
85301,8.33,64.2,53827.0,25.51,8.5,29.0,1.6,2.54,84.99,1.8764705882352941
85301,8.33,64.2,53827.0,25.51,8.5,29.0,1.6,2.54,84.99,1.8764705882352941
85301,8.33,64.2,53827.0,25.51,8.5,29.0,1.6,2.54,84.99,1.8764705882352941
85301,8.33,64.2,53827.0,25.51,8.5,29.0,1.6,2.54,84.99,1.8764705882352941
85301,8.33,64.2,53827.0,25.51,8.5,29.0,1.6,2.54,84.99,1.8764705882352941
85301,8.33,64.2,53827.0,25.51,8.5,29.0,1.6,2.54,84.99,1.8764705882352941
85301,8.33,64.2,53827.0,25.51,8.5,29.0,1.6,2.54,84.99,1.8764705882352941
85301,8.33,64.2,53827.0,25.51,8.5,29.0,1.6,2.54,84.99,1.8764705882352941
85301,8.33,64.2,53827.0,25.51,8.5,29.0,1.6,2.54,84.99,1.8764705882352941
85301,8.33,64.2,53827.0,25.51,8.5,29.0,1.6,2.54,84.99,1.8764705882352941
85301,8.33,64.2,53827.0,25.51,8.5,29.0,1.6,2.54,84.99,1.8764705882352941
85301,8.33,64.2,53827.0,25.51,8.5,29.0,1.6,2.54,84.99,1.8764705882352941
85301,8.33,64.2,53827.0,25.51,8.5,29.0,1.6,2.54,84.99,1.8764705882352941
85301,8.33,64.2,53827.0,25.51,8.5,29.0,1.6,2.54,84.99,1.8764705882352941
85301,8.33,64.2,53827.0,25.51,8.5,29.0,1.6,2.54,84.99,1.8764705882352941
85301,8.33,64.2,53827.0,25.51,8.5,29.0,1.6,2.54,84.99,1.8764705882352941
85301,8.33,64.2,53827.0,25.51,8.5,29.0,1.6,2.54,84.99,1.8764705882352941
85301,8.33,64.2,53827.0,25.51,8.5,29.0,1.6,2.54,84.99,1.8764705882352941
85301,8.33,64.2,53827.0,25.51,8.5,29.0,1.6,2.54,84.99,1.8764705882352941
85301,8.33,64.2,53827.0,25.51,8.5,29.0,1.6,2.54,84.99,1.8764705882352941
85301,8.33,64.2,53827.0,25.51,8.5,29.0,1.6,2.54,84.99,1.8764705882352941
